ranking,ISBN,title,author,publisher,genre,year
95,9784492313237 ,理工系のための経済学・ファイナンス理論,縄田和満,東洋経済新報社,経済財政,2005
96,9784641133723 ,法曹倫理,小島武司,有斐閣,法律,2005
97,9784785712174 ,経済法教材　２００５,白石忠志,商事法務,法律,2005
98,9784641049772 ,行政学,西尾勝,有斐閣,政治,2005
99,9784641042070 ,判例刑法総論,西田典之,有斐閣,法律,2005
100,9784004304265 ,マルチメディアと著作権,中山信弘,岩波書店,法律,2005
1,9784130323093 ,民法　３,内田貴,東京大学出版会,法律,2004
2,9784641114692 ,民事訴訟法判例百選,伊藤眞（民事訴訟法）,有斐閣,法律,2004
3,9784641009059 ,ポケット六法　平成１７年版,青山善充,有斐閣,法律,2004
4,9784641133280 ,会社法,竜田節,有斐閣,法律,2004
5,9784641042162 ,刑法各論,山口厚,有斐閣,法律,2004
6,9784641009042 ,ポケット六法　平成１６年版,青山善充,有斐閣,法律,2004
7,9784641133464 ,民事訴訟法,伊藤眞（民事訴訟法）,有斐閣,法律,2004
8,9784130323109 ,民法　４,内田貴,東京大学出版会,法律,2004
9,9784641129313 ,行政法判例集,大橋洋一（行政法学）,有斐閣,法律,2004
10,9784641133167 ,民法判例集　債権各論,瀬川信久,有斐閣,法律,2004
11,9784641129511 ,行政法　２,塩野宏,有斐閣,法律,2004
12,9784641042087 ,判例刑法各論,西田典之,有斐閣,法律,2004
13,9784106100031 ,バカの壁,養老孟司,新潮社,哲学,2004
14,9784641114494 ,会社判例百選,鴻常夫,有斐閣,法律,2004
15,9784641133501 ,民法判例集　担保物権・債権総論,瀬川信久,有斐閣,法律,2004
16,9784130323024 ,民法　２,内田貴,東京大学出版会,法律,2004
17,9784834007626 ,にほんご,,福音館書店,教育,2004
18,9784641114517 ,行政判例百選　２,塩野宏,有斐閣,法律,2004
19,9784641129160 ,行政法　１,塩野宏,有斐閣,法律,2004
20,9784641114654 ,労働判例百選,菅野和夫,有斐閣,法律,2004
21,9784641161566 ,財政学,神野直彦,有斐閣,経済財政,2004
22,9784335302015 ,行政法　上,小早川光郎,弘文堂,法律,2004
23,9784774119403 ,ＬＡＴＥＸ　２ε（ラテック・ツー・イー）美文書作成入門,奥村晴彦,技術評論社,電子通信,2004
24,9784130350518 ,英米法総論　上,田中英夫,東京大学出版会,法律,2004
25,9784166603688 ,東大教師が新入生にすすめる本,文藝春秋,文藝春秋,日文評論,2004
26,9784641042186 ,ケースブック刑事訴訟法,井上正仁,有斐閣,法律,2004
27,9784335302190 ,労働法,菅野和夫,弘文堂,法律,2004
28,9784641114739 ,手形小切手判例百選,落合誠一,有斐閣,法律,2004
29,9784641114500 ,行政判例百選　１,塩野宏,有斐閣,法律,2004
30,9784641129344 ,行政法概説　１,宇賀克也,有斐閣,法律,2004
31,9784130350525 ,英米法総論　下,田中英夫,東京大学出版会,法律,2004
32,9784641114708 ,特許判例百選,中山信弘,有斐閣,法律,2004
33,9784641143005 ,独禁法講義,白石忠志,有斐閣,法律,2004
34,9784876150779 ,はじめてのＴＯＥＦＬ　ＴＥＳＴ,島崎美登里,語研,英米語,2004
35,9784641003224 ,有斐閣判例六法　平成１６年版,青山善充,有斐閣,法律,2004
36,9784915512513 ,ハリー・ポッターと不死鳥の騎士団,Ｊ．Ｋ．ローリング,静山社,外文小説,2004
37,9784130323116 ,刑事訴訟法,三井誠,東京大学出版会,法律,2004
38,9784641114623 ,家族法判例百選,久貴忠彦,有斐閣,法律,2004
39,9784106100611 ,死の壁,養老孟司,新潮社,哲学,2004
40,9784870582484 ,診療点数早見表　平成１６年４月版,,医学通信社,医学薬学,2004
41,9784524238668 ,今日の治療薬　２００４年版,水島裕,南江堂,医学薬学,2004
42,9784822243920 ,ＭＯＴの経営学,松島克守,日経ＢＰ,経営,2004
43,9784757405707 ,英辞郎,Ｅｌｅｃｔｒｏｎｉｃ　Ｄｉｃｔｉｏｎａｒ,アルク（千代田区）,英米語,2004
44,9784641007321 ,手形法・小切手法,鈴木竹雄,有斐閣,法律,2004
45,9784000831048 ,岩波コンパクト六法　平成１６年版,奥田昌道,岩波書店,法律,2004
46,9784641121829 ,財務会計・入門,桜井久勝,有斐閣,経営,2004
47,9784788949676 ,公務員試験速攻の時事　平成１６年度試験完全対応,資格試験研究会,実務教育出版,社会科学,2004
48,9784641133495 ,重点講義民事訴訟法　下,高橋宏志,有斐閣,法律,2004
49,9784781908847 ,演習大学院入試問題語学,姫野俊一,サイエンス社,各国語,2004
50,9784641086630 ,事例に学ぶ法医学,吉田謙一,有斐閣,法律,2004
51,9784061497061 ,新しいリハビリテーション,大川弥生,講談社,医学薬学,2004
52,9784872349757 ,ＣＤ付ＴＯＥＩＣテストスーパー模試６００問,本多英明,アルク（千代田区）,英米語,2004
53,9784335352850 ,解説改正行政事件訴訟法,橋本博之,弘文堂,法律,2004
54,9784641122116 ,民事執行・保全法,上原敏夫,有斐閣,法律,2004
55,9784641114647 ,商法（総則・商行為）判例百選,江頭憲治郎,有斐閣,法律,2004
56,9784335302145 ,商取引法,江頭憲治郎,弘文堂,法律,2004
57,9784335302022 ,刑事訴訟法　上,松尾浩也,弘文堂,法律,2004
58,9784130821216 ,Ｆｉｒｓｔ　ｍｏｖｅｓ,ポール・ロシター,東京大学出版会,英米語,2004
59,9784480061652 ,憲法と平和を問いなおす,長谷部恭男,筑摩書房,法律,2004
60,9784939076732 ,ＴＯＥＦＬ　ｔｅｓｔ必須英単語５０００,林功,ベレ出版,英米語,2004
61,9784641133587 ,株式会社・有限会社法,江頭憲治郎,有斐閣,法律,2004
62,9784000227278 ,憲法,芦部信喜,岩波書店,法律,2004
63,9784641049772 ,行政学,西尾勝,有斐閣,政治,2004
64,9784757302334 ,東大生が書いたやさしい株の教科書,東京大学株式投資クラブＡｇｅｎｔｓ,ジェイ・インターナショナル,経済財政,2004
65,9784335300707 ,商法総則,鴻常夫,弘文堂,法律,2004
66,9784320120396 ,インターネット総論,小林浩（１９４７ー）,共立出版,数学,2004
67,9784641001343 ,国際条約集　２００４年版,大沼保昭,有斐閣,法律,2004
68,9784641113145 ,刑事訴訟法の争点,松尾浩也,有斐閣,法律,2004
69,9784022277046 ,朝日キーワード　２００４,朝日新聞社,朝日新聞出版,総記,2004
70,9784335302060 ,工業所有権法　上,中山信弘,弘文堂,法律,2004
71,9784335300684 ,刑事訴訟法　下,松尾浩也,弘文堂,法律,2004
72,9784860520311 ,「正しい戦争」は本当にあるのか,藤原帰一,ロッキング・オン,政治,2004
73,9784641041998 ,刑法総論,山口厚,有斐閣,法律,2004
74,9784062125369 ,アフターダーク,村上春樹,講談社,日文小説,2004
75,9784886113245 ,東大　２００５,東京大学新聞社,東京大学新聞社,教育,2004
76,9784492313237 ,理工系のための経済学・ファイナンス理論,縄田和満,東洋経済新報社,経済財政,2004
77,9784788969018 ,国家１種教養試験過去問５００　２００５年度版,資格試験研究会,実務教育出版,社会科学,2004
78,9784641114548 ,憲法判例百選　１,芦部信喜,有斐閣,法律,2004
79,9784063289367 ,ブラックジャックによろしく　８（がん医療編　４）,佐藤秀峰,講談社,コミック,2004
80,9784641114555 ,憲法判例百選　２,芦部信喜,有斐閣,法律,2004
81,9784915787379 ,国際私法,石黒一憲,新世社（渋谷区）,法律,2004
82,9784641121607 ,心理統計学の基礎,南風原朝和,有斐閣,心理,2004
83,9784641133310 ,基本民法　２,大村敦志,有斐閣,法律,2004
84,9784335302237 ,租税法,金子宏,弘文堂,法律,2004
85,9784915540707 ,もえたん,,三才ブックス,英米語,2004
86,9784344004290 ,１３歳のハローワーク,村上龍,幻冬舎,日文評論,2004
87,9784335310096 ,行政法,伊藤塾,弘文堂,法律,2004
88,9784622080312 ,磁力と重力の発見　１（古代・中世）,山本義隆,みすず書房,自然科学,2004
89,9784063289893 ,ブラックジャックによろしく　１０（精神科編　２）,佐藤秀峰,講談社,コミック,2004
90,9784260105415 ,治療薬マニュアル　２００４,関顕,医学書院,医学薬学,2004
91,9784335302817 ,ケースブック憲法,長谷部恭男,弘文堂,法律,2004
92,9784063289718 ,ブラックジャックによろしく　９（精神科編　１）,佐藤秀峰,講談社,コミック,2004
93,9784130323079 ,民法　１,内田貴,東京大学出版会,法律,2004
94,9784000266918 ,財政,井堀利宏,岩波書店,経済財政,2004
95,9784641000230 ,法律学小辞典,金子宏,有斐閣,法律,2004
96,9784385156613 ,模範六法　平成１６年版,判例六法編修委員会,三省堂,法律,2004
97,9784641114562 ,国際法判例百選,山本草二,有斐閣,法律,2004
98,9784807905300 ,アトキンス物理化学　下,ピーター・Ｗ．アトキンス,東京化学同人,化学,2004
99,9784492312728 ,契約と組織の経済学,柳川範之,東洋経済新報社,経済財政,2004
100,9784822243722 ,虚妄の成果主義,高橋伸夫,日経ＢＰ,経営,2004
1,9784106100031 ,バカの壁,養老孟司,新潮社,哲学,2003
2,9784641133112 ,株式会社・有限会社法,江頭憲治郎,有斐閣,法律,2003
3,9784641031876 ,行政法　２,塩野宏,有斐閣,法律,2003
4,9784130361149 ,現代アメリカの司法,浅香吉幹,東京大学出版会,法律,2003
5,9784130323024 ,民法　２,内田貴,東京大学出版会,法律,2003
6,9784335302114 ,刑法各論,西田典之,弘文堂,法律,2003
7,9784641114609 ,民法判例百選　２,星野英一,有斐閣,法律,2003
8,9784641009035 ,ポケット六法　平成１５年版,平井宜雄,有斐閣,法律,2003
9,9784641009042 ,ポケット六法　平成１６年版,青山善充,有斐閣,法律,2003
10,9784641042087 ,判例刑法各論,西田典之,有斐閣,法律,2003
11,9784781908847 ,演習大学院入試問題語学,姫野俊一,サイエンス社,各国語,2003
12,9784641114494 ,会社判例百選,鴻常夫,有斐閣,法律,2003
13,9784872349757 ,ＣＤ付ＴＯＥＩＣテストスーパー模試６００問,本多英明,アルク（千代田区）,英米語,2003
14,9784757405707 ,英辞郎,Ｅｌｅｃｔｒｏｎｉｃ　Ｄｉｃｔｉｏｎａｒ,アルク（千代田区）,英米語,2003
15,9784130323031 ,民法　３,内田貴,東京大学出版会,法律,2003
16,9784130401791 ,市場化とアメリカのインパクト,渋谷博史,東京大学出版会,経済財政,2003
17,9784641114654 ,労働判例百選,菅野和夫,有斐閣,法律,2003
18,9784641161566 ,財政学,神野直彦,有斐閣,経済財政,2003
19,9784130421140 ,財政学講義,林健久,東京大学出版会,経済財政,2003
20,9784641133044 ,家族法,大村敦志,有斐閣,法律,2003
21,9784641129160 ,行政法　１,塩野宏,有斐閣,法律,2003
22,9784641132016 ,民法判例集　担保物権・債権総論,瀬川信久,有斐閣,法律,2003
23,9784641086630 ,事例に学ぶ法医学,吉田謙一,有斐閣,法律,2003
24,9784000831031 ,岩波コンパクト六法　平成１５年版,奥田昌道,岩波書店,法律,2003
25,9784524235780 ,今日の治療薬　２００３年版,水島裕,南江堂,医学薬学,2003
26,9784130323048 ,民法　４,内田貴,東京大学出版会,法律,2003
27,9784000266918 ,財政,井堀利宏,岩波書店,経済財政,2003
28,9784335302190 ,労働法,菅野和夫,弘文堂,法律,2003
29,9784641143005 ,独禁法講義,白石忠志,有斐閣,法律,2003
30,9784641114647 ,商法（総則・商行為）判例百選,江頭憲治郎,有斐閣,法律,2003
31,9784335352225 ,新民事訴訟法,新堂幸司,弘文堂,法律,2003
32,9784130323116 ,刑事訴訟法,三井誠,東京大学出版会,法律,2003
33,9784641114449 ,手形小切手判例百選,鴻常夫,有斐閣,法律,2003
34,9784870580992 ,診療点数早見表　平成１４年４月版,,医学通信社,医学薬学,2003
35,9784641114623 ,家族法判例百選,久貴忠彦,有斐閣,法律,2003
36,9784335302060 ,工業所有権法　上,中山信弘,弘文堂,法律,2003
37,9784641114517 ,行政判例百選　２,塩野宏,有斐閣,法律,2003
38,9784313312241 ,行政手続法の解説,宇賀克也,学陽書房,法律,2003
39,9784774111070 ,ＬＡＴＥＸ　２ε（ラテック・ツー・イー）美文書作成入門,奥村晴彦,技術評論社,電子通信,2003
40,9784830603280 ,臨床医のための処方せんの書きかた,東京大学医学部附属病院,文光堂,医学薬学,2003
41,9784335302145 ,商取引法,江頭憲治郎,弘文堂,法律,2003
42,9784641111943 ,民事執行・保全法概説,中野貞一郎,有斐閣,法律,2003
43,9784847113741 ,法科大学院（ロースクール）適性試験問題集,Ｗセミナー,早稲田経営出版,法律,2003
44,9784641128859 ,行政法　３,塩野宏,有斐閣,法律,2003
45,9784641114500 ,行政判例百選　１,塩野宏,有斐閣,法律,2003
46,9784130350518 ,英米法総論　上,田中英夫,東京大学出版会,法律,2003
47,9784782801369 ,論理トレーニング１０１題,野矢茂樹,産業図書,哲学,2003
48,9784000227278 ,憲法,芦部信喜,岩波書店,法律,2003
49,9784641129269 ,対話で学ぶ行政法,宇賀克也,有斐閣,法律,2003
50,9784062117111 ,理系白書,毎日新聞社,講談社,自然科学,2003
51,9784844988915 ,法科大学院適性試験パターン別問題集＋模試,東京リーガルマインドＬＥＣ総合研究所司法,東京リーガルマインド,法律,2003
52,9784335302183 ,租税法,金子宏,弘文堂,法律,2003
53,9784063288629 ,ブラックジャックによろしく　４（ベビーＥＲ編　２）,佐藤秀峰,講談社,コミック,2003
54,9784641004030 ,小六法　平成１５年版,平井宜雄,有斐閣,法律,2003
55,9784595830846 ,現代の行政,森田朗,放送大学教育振興会,政治,2003
56,9784641121607 ,心理統計学の基礎,南風原朝和,有斐閣,心理,2003
57,9784130323079 ,民法　１,内田貴,東京大学出版会,法律,2003
58,9784785710392 ,法科大学院統一適正試験ガイドブック,日弁連法務研究財団,商事法務,法律,2003
59,9784641007321 ,手形法・小切手法,鈴木竹雄,有斐閣,法律,2003
60,9784641129016 ,新・情報公開法の逐条解説,宇賀克也,有斐閣,法律,2003
61,9784063289176 ,ブラックジャックによろしく　７（がん医療編　３）,佐藤秀峰,講談社,コミック,2003
62,9784063288933 ,ブラックジャックによろしく　６（がん医療編　２）,佐藤秀峰,講談社,コミック,2003
63,9784641114395 ,英米判例百選,藤倉皓一郎,有斐閣,法律,2003
64,9784939076732 ,ＴＯＥＦＬ　ｔｅｓｔ必須英単語５０００,林功,ベレ出版,英米語,2003
65,9784492653067 ,はじめての金融経済,花輪俊哉,東洋経済新報社,経済財政,2003
66,9784886113238 ,東大　２００４,東京大学新聞社,東京大学新聞社,教育,2003
67,9784087201673 ,ナショナリズムの克服,姜尚中,集英社,哲学,2003
68,9784781908373 ,演習大学院入試問題数学１,姫野俊一,サイエンス社,数学,2003
69,9784063288841 ,ブラックジャックによろしく　５（がん医療編　１）,佐藤秀峰,講談社,コミック,2003
70,9784022277039 ,朝日キーワード　２００３,朝日新聞社,朝日新聞出版,総記,2003
71,9784532132064 ,生産マネジメント入門　２（生産資源・技術管理編）,藤本隆宏,日経ＢＰＭ（日本経済新聞出版本部）,経営,2003
